,Image path,Directory,Class ID,Class name
13785,ERS/574_ERS_112_GalaxyS7_20170920_162319_22.jpg,ERS,9,_Acer saccharum_
4019,FRA/266_FRA_120_Nexus 5_20170804_103351_5.jpg,FRA,10,_Fraxinus americana_
13769,ERS/578_ERS_56_GalaxyS7_20170920_163516_2.jpg,ERS,9,_Acer saccharum_
21638,THO/636_THO_80_GalaxyS5_20170607_141304_25.jpg,THO,22,_Thuja occidentalis_
4849,SAB/996_SAB_46_GalaxyS5_20170622_092958_14.jpg,SAB,21,_Abies balsamea_
4781,FRA/249_FRA_143_Nexus 5_20170804_100320_3.jpg,FRA,10,_Fraxinus americana_
5087,SAB/1003_SAB_73_GalaxyS5_20170622_113655_15.jpg,SAB,21,_Abies balsamea_
8752,BOP/466_BOP_52_GalaxyS7_20170607_142636_7.jpg,BOP,1,_Betula papyrifera_
16187,PET/958_PET_71_GalaxyS5_20170712_115247_10.jpg,PET,16,_Populus tremuloides_
23429,MEL/828_MEL_99_GalaxyS5_20170706_104917_7.jpg,MEL,12,_Larix laricina_
19929,EPO/133_EPO_103_Nexus 5_20170921_152413_16.jpg,EPO,5,_Picea abies_
8248,OSV/310_OSV_66_Nexus 5_20170906_104952_16.jpg,OSV,14,_Ostrya virginiana_
5524,SAB/427_SAB_69_Nexus 5_20170615_140112_9.jpg,SAB,21,_Abies balsamea_
18034,EPR/750_EPR_121_GalaxyS5_20170607_153625_25.jpg,EPR,6,_Picea rubens_
7923,PRU/976_PRU_121_GalaxyS5_20170713_110838_11.jpg,PRU,20,_Tsuga canadensis_
3894,FRA/599_FRA_121_GalaxyS5_20170607_140207_35.jpg,FRA,10,_Fraxinus americana_
19998,EPO/146_EPO_102_Nexus 5_20170921_154458_10.jpg,EPO,5,_Picea abies_
18886,HEG/273_HEG_105_GalaxyS7_20170607_155920_14.jpg,HEG,11,_Fagus grandifolia_
19284,HEG/800_HEG_70_GalaxyS5_20170713_111331_9.jpg,HEG,11,_Fagus grandifolia_
3289,PIR/355_PIR_120_Nexus 5_20170817_101049_10.jpg,PIR,19,_Pinus resinosa_
4619,FRA/793_FRA_88_GalaxyS5_20170713_114530_17.jpg,FRA,10,_Fraxinus americana_
3487,FRA/600_FRA_95_GalaxyS7_20170607_140457_9.jpg,FRA,10,_Fraxinus americana_
10167,EPB/693_EPB_89_GalaxyS5_20170712_123441_22.jpg,EPB,3,_Picea glauca_
23183,MEL/877_MEL_110_GalaxyS5_20170706_122221_15.jpg,MEL,12,_Larix laricina_
23031,MEL/808_MEL_82_GalaxyS5_20170622_093519_20.jpg,MEL,12,_Larix laricina_
2214,CHR/56_CHR_67_Nexus 5_20170906_093842_14.jpg,CHR,2,_Quercus rubra_
16237,PET/917_PET_122_GalaxyS5_20170712_103910_3.jpg,PET,16,_Populus tremuloides_
20883,ERB/541_ERB_70_GalaxyS5_20170607_151651_6.jpg,ERB,7,_Acer platanoides_
10346,EPB/104_EPB_101_Nexus 5_20170817_113126_7.jpg,EPB,3,_Picea glauca_
12815,ORA/628_ORA_133_GalaxyS5_20170607_134626_24.jpg,ORA,13,_Ulmus americana_
13552,ERS/596_ERS_214_GalaxyS5_20170607_135644_21.jpg,ERS,9,_Acer saccharum_
15940,PID/347_PID_96_Nexus 5_20170817_103213_19.jpg,PID,18,_Pinus rigida_
20451,EPO/113_EPO_190_Nexus 5_20170817_120336_17.jpg,EPO,5,_Picea abies_
22140,MEL/831_MEL_90_GalaxyS5_20170706_105420_5.jpg,MEL,12,_Larix laricina_
3272,PIR/632_PIR_92_GalaxyS7_20170607_143016_28.jpg,PIR,19,_Pinus resinosa_
23486,MEL/813_MEL_98_GalaxyS5_20170706_102458_12.jpg,MEL,12,_Larix laricina_
21516,THO/636_THO_80_GalaxyS5_20170607_141304_23.jpg,THO,22,_Thuja occidentalis_
7444,PRU/392_PRU_113_Nexus 5_20170906_091144_20.jpg,PRU,20,_Tsuga canadensis_
5971,BOJ/460_BOJ_89_GalaxyS5_20170607_144947_27.jpg,BOJ,0,_Betula alleghaniensis_
15641,PIB/322_PIB_120_Nexus 5_20170615_123821_23.jpg,PIB,17,_Pinus strobus_
11553,ERR/551_ERR_71_GalaxyS7_20170922_124512_3.jpg,ERR,8,_Acer rubrum_
13665,ERS/596_ERS_214_GalaxyS5_20170607_135644_24.jpg,ERS,9,_Acer saccharum_
16121,PET/939_PET_63_GalaxyS5_20170712_112348_2.jpg,PET,16,_Populus tremuloides_
1552,CHR/681_CHR_90_GalaxyS5_20170713_110456_13.jpg,CHR,2,_Quercus rubra_
19323,HEG/801_HEG_71_GalaxyS5_20170713_111457_3.jpg,HEG,11,_Fagus grandifolia_
15156,PIB/323_PIB_130_Nexus 5_20170615_124026_17.jpg,PIB,17,_Pinus strobus_
20765,EPO/134_EPO_102_Nexus 5_20170921_152527_14.jpg,EPO,5,_Picea abies_
6727,BOJ/22_BOJ_76_Nexus 5_20170608_094815_13.jpg,BOJ,0,_Betula alleghaniensis_
16125,PET/962_PET_63_GalaxyS5_20170712_115804_6.jpg,PET,16,_Populus tremuloides_
13235,ERS/590_ERS_76_GalaxyS7_20170920_171021_5.jpg,ERS,9,_Acer saccharum_
21230,THO/441_THO_108_Nexus 5_20170810_102111_2.jpg,THO,22,_Thuja occidentalis_
17392,EPN/724_EPN_65_GalaxyS5_20170622_111408_11.jpg,EPN,4,_Picea mariana_
15447,PIB/322_PIB_120_Nexus 5_20170615_123821_18.jpg,PIB,17,_Pinus strobus_
16284,PET/939_PET_63_GalaxyS5_20170712_112348_5.jpg,PET,16,_Populus tremuloides_
5535,SAB/413_SAB_63_Nexus 5_20170608_094021_12.jpg,SAB,21,_Abies balsamea_
21605,THO/636_THO_80_GalaxyS5_20170607_141304_30.jpg,THO,22,_Thuja occidentalis_
23448,MEL/867_MEL_136_GalaxyS5_20170706_120414_7.jpg,MEL,12,_Larix laricina_
21522,THO/429_THO_39_Nexus 5_20170615_122951_18.jpg,THO,22,_Thuja occidentalis_
1539,CHR/521_CHR_104_GalaxyS7_20170916_182211_19.jpg,CHR,2,_Quercus rubra_
8160,OSV/897_OSV_60_GalaxyS5_20170713_120136_9.jpg,OSV,14,_Ostrya virginiana_
23407,MEL/810_MEL_159_GalaxyS5_20170706_102041_15.jpg,MEL,12,_Larix laricina_
11181,ERR/191_ERR_85_Nexus 5_20170804_092827_13.jpg,ERR,8,_Acer rubrum_
14155,ERS/773_ERS_85_GalaxyS5_20170615_114042_36.jpg,ERS,9,_Acer saccharum_
9179,BOP/664_BOP_61_GalaxyS5_20170615_114448_2.jpg,BOP,1,_Betula papyrifera_
11286,ERR/544_ERR_23_GalaxyS7_20170922_122730_11.jpg,ERR,8,_Acer rubrum_
8772,BOP/465_BOP_55_GalaxyS5_20170607_140839_22.jpg,BOP,1,_Betula papyrifera_
5935,BOJ/643_BOJ_79_GalaxyS5_20170615_111711_15.jpg,BOJ,0,_Betula alleghaniensis_
21777,MEL/880_MEL_71_GalaxyS5_20170712_110806_12.jpg,MEL,12,_Larix laricina_
14219,ERS/595_ERS_97_GalaxyS7_20170607_135406_33.jpg,ERS,9,_Acer saccharum_
1681,CHR/530_CHR_75_GalaxyS5_20170607_140002_7.jpg,CHR,2,_Quercus rubra_
2158,CHR/499_CHR_38_GalaxyS7_20170916_160827_16.jpg,CHR,2,_Quercus rubra_
3192,PIR/365_PIR_124_Nexus 5_20170817_112345_3.jpg,PIR,19,_Pinus resinosa_
10124,EPB/91_EPB_75_Nexus 5_20170817_111233_6.jpg,EPB,3,_Picea glauca_
21622,THO/636_THO_80_GalaxyS7_20170607_141430_6.jpg,THO,22,_Thuja occidentalis_
9049,BOP/467_BOP_65_GalaxyS5_20170607_144013_16.jpg,BOP,1,_Betula papyrifera_
9315,BOP/37_BOP_72_Nexus 5_20170810_120320_14.jpg,BOP,1,_Betula papyrifera_
10871,ERR/199_ERR_71_Nexus 5_20170804_111604_5.jpg,ERR,8,_Acer rubrum_
18150,EPR/186_EPR_84_Nexus 5_20170608_104503_2.jpg,EPR,6,_Picea rubens_
13883,ERS/596_ERS_214_GalaxyS5_20170607_135644_26.jpg,ERS,9,_Acer saccharum_
13186,ERS/595_ERS_97_GalaxyS7_20170607_135406_64.jpg,ERS,9,_Acer saccharum_
16306,PET/314_PET_79_Nexus 5_20170810_122221_7.jpg,PET,16,_Populus tremuloides_
15350,PIB/338_PIB_100_Nexus 5_20170615_132928_18.jpg,PIB,17,_Pinus strobus_
19607,EPO/144_EPO_77_Nexus 5_20170921_154303_9.jpg,EPO,5,_Picea abies_
8499,OSV/896_OSV_49_GalaxyS5_20170713_115524_27.jpg,OSV,14,_Ostrya virginiana_
22471,MEL/823_MEL_105_GalaxyS5_20170706_104014_4.jpg,MEL,12,_Larix laricina_
20661,EPO/743_EPO_77_GalaxyS5_20170615_101259_4.jpg,EPO,5,_Picea abies_
11092,ERR/756_ERR_110_GalaxyS5_20170615_105412_8.jpg,ERR,8,_Acer rubrum_
20824,EPO/119_EPO_105_Nexus 5_20170817_121237_18.jpg,EPO,5,_Picea abies_
4083,FRA/12_FRA_103_Lumix_20170804_094353_7.jpg,FRA,10,_Fraxinus americana_
7094,PRU/376_PRU_160_GalaxyS7_20170607_155417_17.jpg,PRU,20,_Tsuga canadensis_
12129,ORA/885_ORA_106_GalaxyS5_20170712_103027_10.jpg,ORA,13,_Ulmus americana_
12932,ERS/775_ERS_63_GalaxyS5_20170713_101751_20.jpg,ERS,9,_Acer saccharum_
23058,MEL/869_MEL_149_GalaxyS5_20170706_120738_14.jpg,MEL,12,_Larix laricina_
868,CHR/531_CHR_111_GalaxyS7_20170607_144710_39.jpg,CHR,2,_Quercus rubra_
19953,EPO/149_EPO_88_Nexus 5_20170921_154716_6.jpg,EPO,5,_Picea abies_
20153,EPO/741_EPO_95_GalaxyS5_20170615_101038_9.jpg,EPO,5,_Picea abies_
16602,PET/935_PET_80_GalaxyS5_20170712_111735_17.jpg,PET,16,_Populus tremuloides_
11280,ERR/571_ERR_93_GalaxyS7_20170607_152022_18.jpg,ERR,8,_Acer rubrum_
8679,BOP/469_BOP_75_GalaxyS7_20170607_150200_28.jpg,BOP,1,_Betula papyrifera_
21587,THO/458_THO_155_Nexus 5_20170810_111252_3.jpg,THO,22,_Thuja occidentalis_
18033,EPR/750_EPR_121_GalaxyS5_20170607_153625_31.jpg,EPR,6,_Picea rubens_
701,CHR/61_CHR_57_Nexus 5_20170906_095849_16.jpg,CHR,2,_Quercus rubra_
4197,FRA/245_FRA_94_Nexus 5_20170804_095304_10.jpg,FRA,10,_Fraxinus americana_
8848,BOP/470_BOP_63_GalaxyS5_20170607_153229_45.jpg,BOP,1,_Betula papyrifera_
2716,CHR/488_CHR_81_GalaxyS7_20170916_152801_2.jpg,CHR,2,_Quercus rubra_
13015,ERS/595_ERS_97_GalaxyS7_20170607_135406_77.jpg,ERS,9,_Acer saccharum_
19987,EPO/127_EPO_70_Nexus 5_20170921_151702_28.jpg,EPO,5,_Picea abies_
7013,PRU/390_PRU_104_Nexus 5_20170906_090906_22.jpg,PRU,20,_Tsuga canadensis_
18380,EPR/752_EPR_89_GalaxyS5_20170615_112241_16.jpg,EPR,6,_Picea rubens_
13816,ERS/592_ERS_51_GalaxyS7_20170920_171518_20.jpg,ERS,9,_Acer saccharum_
16878,PET/908_PET_78_GalaxyS5_20170712_101711_2.jpg,PET,16,_Populus tremuloides_
1394,CHR/483_CHR_69_GalaxyS7_20170916_145136_9.jpg,CHR,2,_Quercus rubra_
18805,HEG/625_HEG_50_GalaxyS7_20170916_180722_12.jpg,HEG,11,_Fagus grandifolia_
7914,PRU/378_PRU_116_Nexus 5_20170607_155917_3.jpg,PRU,20,_Tsuga canadensis_
7397,PRU/379_PRU_85_Nexus 5_20170608_092255_29.jpg,PRU,20,_Tsuga canadensis_
2729,PIR/368_PIR_106_Nexus 5_20170817_114007_4.jpg,PIR,19,_Pinus resinosa_
7934,PRU/392_PRU_113_Nexus 5_20170906_091144_2.jpg,PRU,20,_Tsuga canadensis_
2013,CHR/523_CHR_175_GalaxyS7_20170916_182628_10.jpg,CHR,2,_Quercus rubra_
12310,ORA/626_ORA_64_GalaxyS7_20170607_134126_14.jpg,ORA,13,_Ulmus americana_
849,CHR/476_CHR_142_GalaxyS7_20170916_142204_20.jpg,CHR,2,_Quercus rubra_
1903,CHR/487_CHR_61_GalaxyS7_20170916_152534_12.jpg,CHR,2,_Quercus rubra_
10238,EPB/685_EPB_62_GalaxyS5_20170712_122435_4.jpg,EPB,3,_Picea glauca_
1799,CHR/533_CHR_121_GalaxyS7_20170607_150526_13.jpg,CHR,2,_Quercus rubra_
11967,ERR/563_ERR_74_GalaxyS7_20170922_131614_20.jpg,ERR,8,_Acer rubrum_
16006,PID/346_PID_77_Nexus 5_20170817_103045_9.jpg,PID,18,_Pinus rigida_
20301,EPO/162_EPO_59_Nexus 5_20170922_100940_11.jpg,EPO,5,_Picea abies_
14540,ERS/597_ERS_150_GalaxyS5_20170607_150606_10.jpg,ERS,9,_Acer saccharum_
23145,MEL/858_MEL_100_GalaxyS5_20170706_114948_25.jpg,MEL,12,_Larix laricina_
5018,SAB/995_SAB_66_GalaxyS5_20170622_092855_14.jpg,SAB,21,_Abies balsamea_
6815,BOJ/459_BOJ_57_GalaxyS7_20170607_141937_41.jpg,BOJ,0,_Betula alleghaniensis_
21673,MEL/810_MEL_159_GalaxyS5_20170706_102041_33.jpg,MEL,12,_Larix laricina_
8828,BOP/470_BOP_63_GalaxyS7_20170607_153015_14.jpg,BOP,1,_Betula papyrifera_
11362,ERR/571_ERR_93_GalaxyS7_20170607_152022_19.jpg,ERR,8,_Acer rubrum_
16755,PET/935_PET_80_GalaxyS5_20170712_111735_10.jpg,PET,16,_Populus tremuloides_
3987,FRA/243_FRA_95_Nexus 5_20170608_091903_13.jpg,FRA,10,_Fraxinus americana_
1759,CHR/47_CHR_140_Nexus 5_20170608_100337_21.jpg,CHR,2,_Quercus rubra_
9594,BOP/466_BOP_52_GalaxyS7_20170607_142636_10.jpg,BOP,1,_Betula papyrifera_
176,CHR/77_CHR_146_Nexus 5_20170906_101151_2.jpg,CHR,2,_Quercus rubra_
5807,BOJ/460_BOJ_89_GalaxyS5_20170607_144947_20.jpg,BOJ,0,_Betula alleghaniensis_
6528,BOJ/646_BOJ_73_GalaxyS5_20170615_115156_33.jpg,BOJ,0,_Betula alleghaniensis_
22619,MEL/841_MEL_76_GalaxyS5_20170706_111127_19.jpg,MEL,12,_Larix laricina_
7562,PRU/378_PRU_116_Nexus 5_20170607_155917_15.jpg,PRU,20,_Tsuga canadensis_
7060,PRU/977_PRU_99_GalaxyS5_20170713_111129_22.jpg,PRU,20,_Tsuga canadensis_
12592,ORA/884_ORA_100_GalaxyS5_20170615_121152_38.jpg,ORA,13,_Ulmus americana_
5696,SAB/413_SAB_63_Nexus 5_20170608_094021_16.jpg,SAB,21,_Abies balsamea_
12,CHR/45_CHR_130_Nexus 5_20170608_094309_2.jpg,CHR,2,_Quercus rubra_
19685,EPO/173_EPO_98_Nexus 5_20170922_103454_5.jpg,EPO,5,_Picea abies_
14380,ERS/779_ERS_50_GalaxyS5_20170713_103606_22.jpg,ERS,9,_Acer saccharum_
11910,ERR/765_ERR_83_GalaxyS5_20170615_112933_14.jpg,ERR,8,_Acer rubrum_
3406,FRA/248_FRA_123_Nexus 5_20170804_100116_2.jpg,FRA,10,_Fraxinus americana_
16245,PET/923_PET_119_GalaxyS5_20170712_104822_4.jpg,PET,16,_Populus tremuloides_
7739,PRU/411_PRU_83_Nexus 5_20170906_093605_4.jpg,PRU,20,_Tsuga canadensis_
3847,FRA/601_FRA_142_GalaxyS7_20170607_143908_15.jpg,FRA,10,_Fraxinus americana_
8502,OSV/900_OSV_46_GalaxyS5_20170713_122523_19.jpg,OSV,14,_Ostrya virginiana_
4561,FRA/606_FRA_145_GalaxyS5_20170607_151837_36.jpg,FRA,10,_Fraxinus americana_
5741,BOJ/659_BOJ_42_GalaxyS5_20170622_114545_26.jpg,BOJ,0,_Betula alleghaniensis_
8521,OSV/898_OSV_79_GalaxyS5_20170713_120316_16.jpg,OSV,14,_Ostrya virginiana_
21102,THO/430_THO_74_Nexus 5_20170615_134333_6.jpg,THO,22,_Thuja occidentalis_
8383,OSV/902_OSV_40_GalaxyS5_20170713_122813_17.jpg,OSV,14,_Ostrya virginiana_
8661,BOP/667_BOP_58_GalaxyS5_20170712_111547_19.jpg,BOP,1,_Betula papyrifera_
2190,CHR/478_CHR_132_GalaxyS7_20170916_142627_11.jpg,CHR,2,_Quercus rubra_
11655,ERR/563_ERR_74_GalaxyS7_20170922_131614_6.jpg,ERR,8,_Acer rubrum_
19007,HEG/276_HEG_53_Nexus 5_20170608_091620_19.jpg,HEG,11,_Fagus grandifolia_
19458,HEG/804_HEG_50_GalaxyS5_20170713_112843_4.jpg,HEG,11,_Fagus grandifolia_
14598,ERS/584_ERS_91_GalaxyS7_20170920_165440_21.jpg,ERS,9,_Acer saccharum_
19348,HEG/276_HEG_53_Nexus 5_20170608_091620_8.jpg,HEG,11,_Fagus grandifolia_
21652,THO/636_THO_80_GalaxyS7_20170607_141430_26.jpg,THO,22,_Thuja occidentalis_
18633,EPR/538_EPR_101_GalaxyS5_20170607_153112_2.jpg,EPR,6,_Picea rubens_
14837,PEG/905_PEG_46_GalaxyS5_20170713_112124_8.jpg,PEG,15,_Populus grandidentata_
9467,BOP/39_BOP_79_Nexus 5_20170906_105806_19.jpg,BOP,1,_Betula papyrifera_
17429,EPN/713_EPN_70_GalaxyS5_20170622_104039_10.jpg,EPN,4,_Picea mariana_
19152,HEG/798_HEG_88_GalaxyS5_20170713_101954_22.jpg,HEG,11,_Fagus grandifolia_
5025,SAB/995_SAB_66_GalaxyS5_20170622_092855_3.jpg,SAB,21,_Abies balsamea_
2833,PIR/631_PIR_72_GalaxyS5_20170607_142930_7.jpg,PIR,19,_Pinus resinosa_
12877,ORA/301_ORA_124_Nexus 5_20170810_120937_4.jpg,ORA,13,_Ulmus americana_
13159,ERS/596_ERS_214_GalaxyS7_20170607_135637_5.jpg,ERS,9,_Acer saccharum_
12133,ORA/883_ORA_101_GalaxyS5_20170615_110806_7.jpg,ORA,13,_Ulmus americana_
5822,BOJ/22_BOJ_76_Nexus 5_20170608_094815_18.jpg,BOJ,0,_Betula alleghaniensis_
3116,PIR/357_PIR_112_Nexus 5_20170817_110218_3.jpg,PIR,19,_Pinus resinosa_
70,CHR/512_CHR_84_GalaxyS7_20170916_170238_17.jpg,CHR,2,_Quercus rubra_
18551,EPR/538_EPR_101_GalaxyS5_20170607_153112_10.jpg,EPR,6,_Picea rubens_
13214,ERS/222_ERS_122_Nexus 5_20170804_093229_13.jpg,ERS,9,_Acer saccharum_
2511,CHR/47_CHR_140_Nexus 5_20170608_100337_5.jpg,CHR,2,_Quercus rubra_
21478,THO/431_THO_60_Nexus 5_20170615_134430_9.jpg,THO,22,_Thuja occidentalis_
10629,ERR/571_ERR_93_GalaxyS5_20170607_152230_4.jpg,ERR,8,_Acer rubrum_
9326,BOP/470_BOP_63_GalaxyS7_20170607_153015_45.jpg,BOP,1,_Betula papyrifera_
8887,BOP/474_BOP_75_GalaxyS7_20170607_154259_5.jpg,BOP,1,_Betula papyrifera_
11626,ERR/569_ERR_91_GalaxyS7_20170607_142426_34.jpg,ERR,8,_Acer rubrum_
14301,ERS/583_ERS_109_GalaxyS7_20170920_165112_32.jpg,ERS,9,_Acer saccharum_
5638,SAB/1002_SAB_75_GalaxyS5_20170622_113539_13.jpg,SAB,21,_Abies balsamea_
16361,PET/953_PET_82_GalaxyS5_20170712_114641_17.jpg,PET,16,_Populus tremuloides_
9009,BOP/665_BOP_81_GalaxyS5_20170712_102518_14.jpg,BOP,1,_Betula papyrifera_
15058,PIB/321_PIB_64_Nexus 5_20170615_123653_3.jpg,PIB,17,_Pinus strobus_
1834,CHR/49_CHR_70_Nexus 5_20170608_101327_28.jpg,CHR,2,_Quercus rubra_
2006,CHR/515_CHR_36_GalaxyS7_20170916_174810_11.jpg,CHR,2,_Quercus rubra_
6870,BOJ/660_BOJ_88_GalaxyS5_20170712_102336_7.jpg,BOJ,0,_Betula alleghaniensis_
395,CHR/58_CHR_107_Nexus 5_20170906_095604_10.jpg,CHR,2,_Quercus rubra_
20304,EPO/747_EPO_115_GalaxyS5_20170615_101845_13.jpg,EPO,5,_Picea abies_
18269,EPR/535_EPR_60_GalaxyS5_20170607_143651_37.jpg,EPR,6,_Picea rubens_
263,CHR/41_CHR_83_GalaxyS7_20170607_134909_30.jpg,CHR,2,_Quercus rubra_
20996,THO/434_THO_57_Nexus 5_20170810_101215_4.jpg,THO,22,_Thuja occidentalis_
10172,EPB/688_EPB_68_GalaxyS5_20170712_122720_6.jpg,EPB,3,_Picea glauca_
21751,MEL/825_MEL_74_GalaxyS5_20170706_104401_5.jpg,MEL,12,_Larix laricina_
10307,EPB/694_EPB_88_GalaxyS5_20170712_123558_6.jpg,EPB,3,_Picea glauca_
16642,PET/924_PET_106_GalaxyS5_20170712_105026_16.jpg,PET,16,_Populus tremuloides_
1774,CHR/679_CHR_154_GalaxyS5_20170713_103043_23.jpg,CHR,2,_Quercus rubra_
3160,PIR/353_PIR_131_Nexus 5_20170817_100202_13.jpg,PIR,19,_Pinus resinosa_
18987,HEG/624_HEG_53_GalaxyS7_20170916_180432_5.jpg,HEG,11,_Fagus grandifolia_
7455,PRU/391_PRU_126_Nexus 5_20170906_091033_21.jpg,PRU,20,_Tsuga canadensis_
3963,FRA/243_FRA_95_Nexus 5_20170608_091903_12.jpg,FRA,10,_Fraxinus americana_
10053,EPB/90_EPB_73_Nexus 5_20170817_111119_17.jpg,EPB,3,_Picea glauca_
16506,PET/956_PET_96_GalaxyS5_20170712_115024_15.jpg,PET,16,_Populus tremuloides_
23447,MEL/840_MEL_112_GalaxyS5_20170706_110923_4.jpg,MEL,12,_Larix laricina_
16262,PET/936_PET_64_GalaxyS5_20170712_111947_19.jpg,PET,16,_Populus tremuloides_
8770,BOP/465_BOP_55_GalaxyS7_20170607_140838_14.jpg,BOP,1,_Betula papyrifera_
16604,PET/954_PET_80_GalaxyS5_20170712_114800_3.jpg,PET,16,_Populus tremuloides_
3708,FRA/599_FRA_121_GalaxyS5_20170607_140207_33.jpg,FRA,10,_Fraxinus americana_
21832,MEL/858_MEL_100_GalaxyS5_20170706_114948_13.jpg,MEL,12,_Larix laricina_
21064,THO/637_THO_93_GalaxyS7_20170607_141643_42.jpg,THO,22,_Thuja occidentalis_
12588,ORA/626_ORA_64_GalaxyS7_20170607_134126_9.jpg,ORA,13,_Ulmus americana_
1366,CHR/534_CHR_92_GalaxyS5_20170607_151119_40.jpg,CHR,2,_Quercus rubra_
20878,ERB/541_ERB_70_GalaxyS5_20170607_151651_27.jpg,ERB,7,_Acer platanoides_
1942,CHR/62_CHR_86_Nexus 5_20170906_095927_14.jpg,CHR,2,_Quercus rubra_
833,CHR/490_CHR_111_GalaxyS7_20170916_153259_39.jpg,CHR,2,_Quercus rubra_
10494,ERR/758_ERR_88_GalaxyS5_20170615_105834_3.jpg,ERR,8,_Acer rubrum_
5298,SAB/1001_SAB_76_GalaxyS5_20170622_104601_6.jpg,SAB,21,_Abies balsamea_
5878,BOJ/659_BOJ_42_GalaxyS5_20170622_114545_20.jpg,BOJ,0,_Betula alleghaniensis_
17830,EPN/715_EPN_85_GalaxyS5_20170622_104342_13.jpg,EPN,4,_Picea mariana_
2008,CHR/59_CHR_65_Nexus 5_20170906_095704_14.jpg,CHR,2,_Quercus rubra_
7358,PRU/388_PRU_142_Nexus 5_20170906_090616_2.jpg,PRU,20,_Tsuga canadensis_
5618,SAB/982_SAB_48_GalaxyS5_20170615_131220_26.jpg,SAB,21,_Abies balsamea_
3674,FRA/244_FRA_114_Nexus 5_20170804_095128_13.jpg,FRA,10,_Fraxinus americana_
9617,BOP/36_BOP_76_Nexus 5_20170804_101111_7.jpg,BOP,1,_Betula papyrifera_
21614,THO/635_THO_77_GalaxyS5_20170607_141433_30.jpg,THO,22,_Thuja occidentalis_
1277,CHR/533_CHR_121_GalaxyS7_20170607_150526_31.jpg,CHR,2,_Quercus rubra_
20154,EPO/152_EPO_69_Nexus 5_20170921_154959_3.jpg,EPO,5,_Picea abies_
21122,THO/637_THO_93_GalaxyS7_20170607_141643_31.jpg,THO,22,_Thuja occidentalis_
19260,HEG/283_HEG_74_Nexus 5_20170906_103657_11.jpg,HEG,11,_Fagus grandifolia_
15324,PIB/335_PIB_59_GalaxyS5_20170615_131855_3.jpg,PIB,17,_Pinus strobus_
20493,EPO/745_EPO_101_GalaxyS5_20170615_101641_6.jpg,EPO,5,_Picea abies_
8028,OSV/894_OSV_125_GalaxyS5_20170713_114113_7.jpg,OSV,14,_Ostrya virginiana_
15771,PIB/316_PIB_90_Nexus 5_20170608_093736_9.jpg,PIB,17,_Pinus strobus_
8065,OSV/901_OSV_58_GalaxyS5_20170713_122648_25.jpg,OSV,14,_Ostrya virginiana_
1338,CHR/490_CHR_111_GalaxyS7_20170916_153259_16.jpg,CHR,2,_Quercus rubra_
13676,ERS/585_ERS_43_GalaxyS7_20170920_165723_4.jpg,ERS,9,_Acer saccharum_
13155,ERS/229_ERS_110_Nexus 5_20170804_094206_6.jpg,ERS,9,_Acer saccharum_
17794,EPN/712_EPN_117_GalaxyS5_20170622_103944_3.jpg,EPN,4,_Picea mariana_
9418,BOP/473_BOP_30_GalaxyS5_20170607_154446_18.jpg,BOP,1,_Betula papyrifera_
7784,PRU/406_PRU_110_Nexus 5_20170906_093037_8.jpg,PRU,20,_Tsuga canadensis_
22289,MEL/875_MEL_94_GalaxyS5_20170706_121820_9.jpg,MEL,12,_Larix laricina_
9225,BOP/664_BOP_61_GalaxyS5_20170615_114448_31.jpg,BOP,1,_Betula papyrifera_
12628,ORA/300_ORA_200_Nexus 5_20170810_120545_14.jpg,ORA,13,_Ulmus americana_
103,CHR/57_CHR_50_Nexus 5_20170906_093936_15.jpg,CHR,2,_Quercus rubra_
6970,PRU/978_PRU_93_GalaxyS5_20170713_113317_4.jpg,PRU,20,_Tsuga canadensis_
15044,PIB/970_PIB_63_GalaxyS5_20170615_131728_19.jpg,PIB,17,_Pinus strobus_
11368,ERR/542_ERR_58_GalaxyS7_20170922_122339_9.jpg,ERR,8,_Acer rubrum_
14595,ERS/586_ERS_30_GalaxyS7_20170920_165935_14.jpg,ERS,9,_Acer saccharum_
10200,EPB/98_EPB_66_Nexus 5_20170817_112621_5.jpg,EPB,3,_Picea glauca_
12898,ERS/596_ERS_214_GalaxyS7_20170607_135637_7.jpg,ERS,9,_Acer saccharum_
17224,EPN/712_EPN_117_GalaxyS5_20170622_103944_16.jpg,EPN,4,_Picea mariana_
8861,BOP/468_BOP_60_GalaxyS5_20170607_145220_16.jpg,BOP,1,_Betula papyrifera_
20577,EPO/148_EPO_98_Nexus 5_20170921_154634_12.jpg,EPO,5,_Picea abies_
19376,HEG/622_HEG_81_GalaxyS7_20170916_175841_7.jpg,HEG,11,_Fagus grandifolia_
11035,ERR/193_ERR_96_Nexus 5_20170804_094037_5.jpg,ERR,8,_Acer rubrum_
5457,SAB/983_SAB_59_GalaxyS5_20170615_133942_10.jpg,SAB,21,_Abies balsamea_
12534,ORA/884_ORA_100_GalaxyS5_20170615_121152_4.jpg,ORA,13,_Ulmus americana_
14424,ERS/596_ERS_214_GalaxyS5_20170607_135644_61.jpg,ERS,9,_Acer saccharum_
18939,HEG/273_HEG_105_GalaxyS7_20170607_155920_5.jpg,HEG,11,_Fagus grandifolia_
13229,ERS/230_ERS_132_Nexus 5_20170804_094535_7.jpg,ERS,9,_Acer saccharum_
